"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Killed","# Victims Injured","# Subjects-Suspects Killed","# Subjects-Suspects Injured","# Subjects-Suspects Arrested",Operations
2577973,"April 1, 2023",Michigan,Detroit,"20150 block of Hartwell St",1,0,0,0,1,N/A
2562694,"April 1, 2023",California,Oakland,"4900 block of Telegraph Ave",0,1,0,0,0,N/A
2562698,"April 1, 2023",Pennsylvania,Farrell,"802 Roemer Blvd",1,0,0,0,1,N/A
2563249,"April 1, 2023",Florida,Tampa,"10906 N Nebraska Ave",1,0,0,0,0,N/A
2562692,"April 1, 2023",California,"San Diego","1600 block of K St",0,1,0,0,0,N/A
2562685,"April 1, 2023",Ohio,Cincinnati,"2200 block of Vine St",1,0,0,0,0,N/A
2562438,"April 1, 2023",Ohio,Columbus,"700 block of Eastmoor Blvd",0,1,0,0,0,N/A
2563222,"April 1, 2023",Mississippi,Morton,"Line Creek Rd",1,0,0,0,0,N/A
2562095,"April 1, 2023",Texas,"Fort Worth","5812 Lincoln Meadows Place",1,0,0,0,0,N/A
2562915,"April 1, 2023",Colorado,"Grand Junction","1600 block of Walnut Ave",0,0,1,0,0,N/A
2563184,"April 1, 2023",Illinois,Urbana,"700 block of Colorado Ave",0,1,0,0,0,N/A
2564792,"April 1, 2023",Georgia,Albany,"300 E Broad Ave",0,1,0,0,0,N/A
2563701,"April 1, 2023",Texas,Nacogdoches,"3121 North St",0,1,0,0,1,N/A
2562575,"April 1, 2023",California,"San Francisco","200 block of Golden Gate Ave",1,0,0,0,1,N/A
2562919,"April 1, 2023","New York",Hempstead,"Polk Ave",1,1,0,0,0,N/A
2562163,"April 1, 2023",Texas,Orange,"1800 W Church St",1,0,0,0,1,N/A
2563135,"April 1, 2023",Texas,Abilene,"2934 Old Anson Rd",0,1,0,0,0,N/A
2562558,"April 1, 2023",Utah,Tooele,"104 N Broadway Ave",1,0,0,0,1,N/A
2563466,"April 1, 2023",California,Hemet,"1800 block of W Devonshire Ave",1,0,0,0,1,N/A
2562643,"April 1, 2023",Maryland,Baltimore,"500 block of Callender St",0,2,0,0,0,N/A
2562641,"April 1, 2023",Maryland,Baltimore,"5000 block of The Alameda",0,1,0,0,0,N/A
2564252,"April 1, 2023","North Carolina",Williamston,"630 W Church St",0,1,0,0,1,N/A
2601482,"April 1, 2023",Alabama,Huntsville,N/A,0,1,0,0,0,N/A
2562549,"April 1, 2023",Arizona,Tucson,"4700 S Landing Way",0,1,0,0,1,N/A
2567132,"April 1, 2023",California,Merced,"E Yosemite Parkway and Glen Ave",0,1,0,0,1,N/A
2563099,"April 1, 2023",Illinois,Peoria,"N McReynolds Ct and W John H Gwynn Jr Ave",0,1,0,0,2,N/A
2562251,"April 1, 2023",Iowa,"Des Moines","1300 block of 6th Ave",1,0,0,0,0,N/A
2562492,"April 1, 2023",Maryland,Baltimore,"3205 Woodring Ave",3,1,0,0,1,N/A
2562497,"April 1, 2023",Colorado,Aurora,"E 6th Ave and Del Mar Cir",1,0,0,0,0,N/A
2562621,"April 1, 2023","District of Columbia",Washington,"400 block of 20th St NE",0,2,0,0,0,N/A
2562821,"April 1, 2023","South Carolina",Anderson,"Tribble St and N Murray Ave",1,0,0,0,1,N/A
2562014,"April 1, 2023",Illinois,Chicago,"3900 block of W Flournoy St",1,0,0,0,0,N/A
2563025,"April 1, 2023",Texas,"Fort Worth","E Seminary Dr and S Fwy",1,0,0,0,0,N/A
2562465,"April 1, 2023",California,"Los Angeles","11700 block of Holmes Ave",1,0,0,0,0,N/A
2562012,"April 1, 2023",Illinois,Chicago,"12600 block of S Lowe Ave",0,1,0,0,0,N/A
2563034,"April 1, 2023",Illinois,Chicago,"2700 block of N Sawyer Ave",0,1,0,0,0,N/A
2562608,"April 1, 2023",Illinois,Chicago,"4200 block of W 31st St",0,1,0,0,0,N/A
2561913,"April 1, 2023",California,"Los Angeles","15149 Gilmore St",1,1,0,0,0,N/A
2562602,"April 1, 2023",Illinois,Alsip,"4845 W 111th St",0,1,0,0,0,N/A
2562525,"April 1, 2023","Rhode Island",Woonsocket,"Cumberland St",0,1,0,1,1,N/A
2562594,"April 1, 2023",California,Pacoima,"13200 block of Branford St",0,1,0,0,0,N/A
2562556,"April 1, 2023",Connecticut,"East Hartford","233 Ellington Rd",0,1,0,0,0,N/A
2562591,"April 1, 2023",California,Compton,"600 block of W Corregidor St",1,0,0,0,0,N/A
2562589,"April 1, 2023",California,Artesia,"11900 block of 168th St",1,0,0,0,0,N/A
2562586,"April 1, 2023",California,"Los Angeles","122 N Breed St",0,1,0,0,0,N/A
2562570,"April 1, 2023",California,"Long Beach","Second St and Bay Shore Ave",0,1,0,0,1,N/A
2562417,"April 1, 2023",California,Lancaster,"44000 block of Cerisa St",1,1,0,0,0,N/A
2563080,"April 1, 2023",Washington,Seattle,"1500 block of Harvard Ave",1,1,0,0,1,N/A
2561911,"April 1, 2023",California,"Los Angeles","5408 E Valley Blvd",0,1,0,0,0,N/A
2562544,"April 1, 2023",Arizona,Phoenix,"59th Ave and McDowell Rd",0,2,0,0,0,N/A
2562542,"April 1, 2023","New Jersey",Newark,"600 block of Summer Ave",0,1,0,0,0,N/A
2562539,"April 1, 2023",Alaska,Wasilla,"E Beech Way",1,0,0,0,0,N/A
2562971,"April 1, 2023",Louisiana,Paincourtville,"283 Daggs St",0,1,0,0,1,N/A
2562522,"April 1, 2023",Alabama,Montgomery,"600 block of Cleveland Ct",0,1,0,0,0,N/A
2563872,"April 1, 2023",Kentucky,Hopkinsville,"S Virginia St and E 19th St",0,0,0,1,0,N/A
2563236,"April 1, 2023",Texas,"Corpus Christi","4900 block of S Padre Island Dr",0,1,0,0,0,N/A
2566766,"April 1, 2023",Tennessee,"College Grove","6605 Edgemore Dr",0,0,0,0,0,N/A
2562517,"April 1, 2023",Alabama,Birmingham,"78th St N and Division Ave",0,2,0,0,0,N/A
2561915,"April 1, 2023",California,"Los Angeles","2739 1/2 Wabash Ave",1,0,0,0,0,N/A
2562981,"April 1, 2023",Alaska,"North Pole","1454 Davison St",1,0,0,0,1,N/A
2562489,"April 1, 2023",Nevada,"North Las Vegas","600 block of E Hammer Ln",1,0,1,0,0,N/A
2562506,"April 1, 2023",Kentucky,"Crab Orchard","Denny Road",0,0,0,1,0,N/A
2562791,"April 1, 2023",Louisiana,"Lake Providence","260 Keene St",1,0,1,0,0,N/A
2563908,"April 1, 2023","North Dakota","Grand Forks","1110 Stanford Rd",0,0,1,0,0,N/A
2563806,"April 1, 2023",Texas,"Wichita Falls","2900 block of Southwest Pkwy",0,0,1,0,0,N/A
2607451,"April 1, 2023",Louisiana,Harvey,"Shannon Dr and Destrehan Ave",0,0,0,1,1,N/A
2562477,"April 1, 2023",Pennsylvania,"Red Lion","50 block of 1st Ave",1,0,0,0,1,N/A
2562976,"April 1, 2023",Hawaii,"Mountain View","2 Rd",0,1,0,0,1,N/A
2562514,"April 1, 2023",Ohio,Toledo,"700 block of Southbriar Rd",0,2,0,0,0,N/A
2562940,"March 31, 2023",Mississippi,Ellisville,"HWY 588",0,0,0,0,0,N/A
2564483,"March 31, 2023",Colorado,"Fort Morgan","1300 Barlow Rd",1,0,0,0,0,N/A
2563631,"March 31, 2023",Texas,Dallas,"10100 block of Rylie Rd",0,1,0,0,1,N/A
2561705,"March 31, 2023",Virginia,Norfolk,"700 block of Ballentine Blvd",0,1,0,0,0,N/A
2561827,"March 31, 2023",Missouri,"Saint Louis","5500 block of Dr Martin Luther King Dr",0,1,0,0,1,N/A
2561818,"March 31, 2023",Missouri,"Saint Louis","8528 S Broadway",0,1,0,0,0,N/A
2561682,"March 31, 2023",Illinois,Chicago,"8100 block of S Drexel Ave",0,1,0,0,0,N/A
2561676,"March 31, 2023",Virginia,Manassas,"8820 Rixlew Ln",0,0,0,0,1,N/A
2561673,"March 31, 2023",Illinois,Chicago,"1200 block of W 81st St",0,2,0,0,0,N/A
2561665,"March 31, 2023",Virginia,Portsmouth,"1100 block of Virginia Ave",0,1,0,0,0,N/A
2594615,"March 31, 2023",Ohio,Elyria,"430 Oberlin Rd",0,0,0,0,0,N/A
2561973,"March 31, 2023",Oregon,Portland,"9100 block of SE Crystal Springs Blvd",1,0,0,0,1,N/A
2562397,"March 31, 2023",California,Oakland,"2200 block of 48th Ave",0,1,0,0,0,N/A
2562395,"March 31, 2023",California,"San Diego","4800 block of Logan Ave",0,1,0,0,0,N/A
2562132,"March 31, 2023",California,"San Diego","Euclid Ave",0,1,0,0,0,N/A
2561647,"March 31, 2023",Michigan,Detroit,"San Juan Dr and Puritan Ave",0,0,0,1,1,N/A
2561815,"March 31, 2023",Missouri,"Saint Louis","5000 block of Thrush Ave",1,0,0,0,1,N/A
2561448,"March 31, 2023",Maryland,Baltimore,"4100 block of Frederick Ave",0,1,0,0,1,N/A
2561847,"March 31, 2023",Louisiana,"Baton Rouge","855 S Flannery Rd",0,1,0,0,0,N/A
2561632,"March 31, 2023","South Carolina","West Columbia (South Congaree)","Orchard Ln",0,1,0,0,0,N/A
2562058,"March 31, 2023",Texas,Dallas,"3501 Simpson Stuart Rd",1,0,0,0,2,N/A
2561626,"March 31, 2023",Tennessee,Memphis,"3419 American Way",1,1,0,0,0,N/A
2563520,"March 31, 2023",Ohio,Akron,"W South St and Princeton St",0,1,0,0,0,N/A
2562319,"March 31, 2023",Ohio,Cincinnati,"1500 block of Meredith Ave",0,1,0,0,0,N/A
2562892,"March 31, 2023",Missouri,"Kansas City","1800 Genessee St",0,3,0,0,0,N/A
2562090,"March 31, 2023",California,"Redondo Beach","N Lucia Ave and Agate St",0,1,0,0,0,N/A
2561592,"March 31, 2023","New York","Corona (Queens)","50 29 Broadway",0,1,0,0,0,N/A
2561583,"March 31, 2023","New York",Bronx,"234 E 149th St",0,1,0,0,0,N/A
2562840,"March 31, 2023",Tennessee,Elizabethton,"100 block of Old Stoney Creek Rd",1,0,0,0,2,N/A
2561553,"March 31, 2023","New York",Brooklyn,"626 Sutter Ave",0,1,0,0,0,N/A
2561514,"March 31, 2023",Iowa,"Des Moines","926 Oakridge Ave",0,1,0,0,0,N/A
2562282,"March 31, 2023",Kentucky,Louisville,"1500 block of Sale Ave",0,1,0,0,0,N/A
2562277,"March 31, 2023",Kentucky,Louisville,"3200 block of Oleanda Ave",0,1,0,0,0,N/A
2564249,"March 31, 2023","North Carolina",Concord,"505 State Hwy 49 S",0,0,0,0,0,N/A
2562273,"March 31, 2023",Tennessee,Memphis,"3200 block of Millington Rd",0,1,0,0,0,N/A
2561477,"March 31, 2023",Texas,Lumberton,N/A,0,0,0,0,0,N/A
2561662,"March 31, 2023",Michigan,Wyoming,"3000 block of Buchanan Ave SW",1,0,1,0,0,N/A
2562258,"March 31, 2023",Oklahoma,Tulsa,I-75,0,1,0,0,0,N/A
2562481,"March 31, 2023",Arkansas,"Little Rock","1900 block of S Pulaski St",1,0,0,0,1,N/A
2562256,"March 31, 2023",Oklahoma,Tulsa,"4600 block of N Troost Ave",0,1,0,0,0,N/A
2562231,"March 31, 2023",Nebraska,Lincoln,"1834 N 27th St",1,0,0,0,1,N/A
2563169,"March 31, 2023",Pennsylvania,Philadelphia,"3500 block of Wallace St",1,1,0,0,0,N/A
2563441,"March 31, 2023",Pennsylvania,Philadelphia,"6700 block of W Oxford St",0,1,0,0,0,N/A
2562052,"March 31, 2023",Indiana,Vincennes,"409 E Locust St",1,0,0,0,1,N/A
2561452,"March 31, 2023",Texas,Houston,"11055 S Sam Houston Pkwy E",0,3,0,0,0,N/A
2563439,"March 31, 2023",Pennsylvania,Philadelphia,"6000 block of Cedarhurst St",0,0,0,0,0,N/A
2563435,"March 31, 2023",Pennsylvania,Philadelphia,"4900 block of Olive St",0,1,0,0,0,N/A
2561429,"March 31, 2023","District of Columbia",Washington,"1200 block of Clifton St NW",0,1,0,0,0,N/A
2561390,"March 31, 2023",Virginia,Richmond,"1100 block of Evergreen Ave",1,0,1,0,0,N/A
2562233,"March 31, 2023",Illinois,"Rock Island","2500 block of 8th Ave",0,1,0,0,0,N/A
2562229,"March 31, 2023",Illinois,"Rock Island","400 block of 7th Ave",0,1,0,0,0,N/A
2561420,"March 31, 2023","District of Columbia",Washington,"1400 block of Canal St SW",0,1,0,0,0,N/A
2561739,"March 31, 2023",Wisconsin,Milwaukee,"1500 block of E Thomas Ave",0,1,0,0,0,N/A
2562213,"March 31, 2023","South Carolina",Columbia,"500 block of Longtown Rd",0,2,0,0,0,N/A
2561380,"March 31, 2023",Illinois,Chicago,"3900 block of W Madison St",0,1,0,0,0,N/A
2561889,"March 31, 2023","New Mexico",Albuquerque,"1120 Indian School Rd NE",1,0,0,0,1,N/A
2561754,"March 31, 2023",Alabama,"Rainsville (Powell)","College Rd",0,2,0,0,0,N/A
2563512,"March 31, 2023",Missouri,Festus,"400 S 5th St",0,0,1,0,0,N/A
2561714,"March 31, 2023",Texas,"San Antonio","100 block of W Amber St",0,2,0,0,1,N/A
2562192,"March 31, 2023","South Carolina",Columbia,"205 Wise Ferry Rd",0,0,0,0,0,N/A
2562187,"March 31, 2023","South Carolina",Columbia,"2600 block of Chestnut St",0,2,0,0,0,N/A
2561359,"March 31, 2023",Pennsylvania,Allentown,"800 block of W Chew St",0,1,0,0,0,N/A
2562182,"March 31, 2023",Georgia,Macon,"4500 block of Pinedale Dr",0,1,0,0,0,N/A
2564149,"March 31, 2023",Georgia,Royston,GA-106,1,0,0,0,0,N/A
2562180,"March 31, 2023",Georgia,Savannah,"100 block of W Tahoe Dr",1,0,0,0,0,N/A
2562195,"March 31, 2023",Georgia,Athens,"200 block of Crane Dr",0,1,0,0,1,N/A
2562174,"March 31, 2023","North Carolina",Greensboro,"Coliseum Blvd and Freeman Mill Rd",0,2,0,0,0,N/A
2562172,"March 31, 2023","North Carolina",Charlotte,"S Tryon St and Clanton Rd",0,1,0,0,0,N/A
2562303,"March 31, 2023",Colorado,Craig,"337 W Victory Way",0,0,1,0,0,N/A
2562168,"March 31, 2023",Florida,Orlando,"Pershing Ave",0,1,0,0,0,N/A
2562161,"March 31, 2023",Florida,Jacksonville,"2208 W 21st St",0,1,0,0,0,N/A
2562305,"March 31, 2023",Colorado,"Colorado Springs","6900 block of Sullivan Ave",1,0,0,0,1,N/A
2562136,"March 31, 2023",Florida,"West Palm Beach","2100 45th St",0,1,0,0,0,N/A
2561308,"March 31, 2023",Georgia,Atlanta,"1163 Metropolitan Pkwy SW",1,1,0,0,0,N/A
2562121,"March 31, 2023",Georgia,Rome,"4 Springdale Dr NW",1,0,0,0,1,N/A
2564048,"March 31, 2023",Georgia,Valdosta,"Camellia Dr",1,0,1,0,0,N/A
2561296,"March 31, 2023",Indiana,Lebanon,"900 block of Evans St",0,1,0,0,0,N/A
2562092,"March 31, 2023",Georgia,Albany,"900 block of Willow Wood Dr",1,0,0,0,1,N/A
2562088,"March 31, 2023",Georgia,Augusta,"1500 block of Wylds Rd",0,1,0,0,0,N/A
2561336,"March 31, 2023",Indiana,Evansville,"500 block of Lincoln Ave",0,1,0,0,1,N/A
2563207,"March 31, 2023",Florida,Tallahassee,"3838 Trojan Trail",0,0,0,0,1,N/A
2562071,"March 31, 2023",Texas,"San Antonio","2500 block of W Cesar E Chavez Blvd",0,1,0,0,0,N/A
2561203,"March 31, 2023",Pennsylvania,Philadelphia,"52nd St and Market St",0,1,0,0,3,N/A
2562629,"March 31, 2023",California,Corning,"150 Toomes Ave",0,0,0,0,0,N/A
2561251,"March 31, 2023",Indiana,Gary,"5th Ave and Garfield St",1,0,0,0,0,N/A
2563052,"March 31, 2023",Washington,"Walla Walla","400 block of Harrison St",0,1,0,0,1,N/A
2561235,"March 31, 2023",Illinois,Chicago,"1600 block of N Central Ave",0,1,0,0,0,N/A
2561883,"March 31, 2023",California,"Los Angeles","I-10 and N Eastern Ave",0,0,1,0,0,N/A
2562616,"March 31, 2023",California,"Riverside (Woodcrest)","18000 block of Gentian Ave",1,0,0,0,1,N/A
2563964,"March 31, 2023","North Carolina",Orrum,"1684 S Creek Rd",0,0,0,0,0,N/A
2562573,"March 31, 2023",California,Sacramento,"4400 block of 71st St",1,0,0,0,1,N/A
2562010,"March 31, 2023",Illinois,Chicago,"2100 block of W Randolph St",1,0,0,0,0,N/A
2561965,"March 31, 2023",Mississippi,Jackson,"Parkway Ave and Walter Dutch Welch Dr",0,1,0,0,0,N/A
2561937,"March 31, 2023","New York","Corona (Queens)","24 15 Steinway St",2,0,0,0,0,N/A
2561940,"March 31, 2023","New York",Brooklyn,"Hegeman Ave and Bristol St",0,1,0,0,0,N/A
2561924,"March 31, 2023",California,"Los Angeles","3761 Globe Ave",0,1,0,0,1,N/A
2561922,"March 31, 2023",California,Wilmington,"1440 W Pacific Coast Hwy",0,1,0,0,0,N/A
2561920,"March 31, 2023",California,"Los Angeles","3631 Crenshaw Blvd",0,1,0,0,0,N/A
2565409,"March 31, 2023",Washington,"Federal Way","2211 S Star Lake Rd",1,0,0,0,0,N/A
2561899,"March 31, 2023",California,"Los Angeles","4148 Inglewood Blvd",0,1,0,0,0,N/A
2561880,"March 31, 2023",Arizona,Phoenix,"32nd St and Earll Dr",0,1,0,0,0,N/A
2561876,"March 31, 2023",Arizona,Tempe,"University Dr",0,1,0,0,0,N/A
2561855,"March 31, 2023","New Jersey",Salem,"9th St",1,0,0,0,0,N/A
2562237,"March 31, 2023",Connecticut,Middletown,"60 Ferry St",0,1,0,0,1,N/A
2561345,"March 31, 2023",Mississippi,Jackson,"1533 Raymond Rd",0,0,0,1,1,N/A
2562932,"March 31, 2023",Mississippi,Jackson,"Ellis Ave and John R Lynch St",1,0,0,0,0,N/A
2564544,"March 31, 2023",Pennsylvania,"Oil City",US-62,0,1,0,0,0,N/A
2561821,"March 31, 2023",Missouri,"Saint Louis","4200 block of Shaw Ave",0,1,0,0,0,N/A
2561804,"March 31, 2023",Missouri,"Kansas City","3500 block of Roberts St",1,0,0,0,0,N/A
2561398,"March 31, 2023",Texas,Grapevine,"TX-121 Frontage Rd and Bass Pro Dr",0,1,0,0,1,N/A
2562483,"March 31, 2023",Texas,Houston,"Treaschwig Rd and N Werrington Way",0,1,0,0,0,N/A
2563725,"March 31, 2023",Texas,Bastrop,"1800 Walnut St",0,3,0,0,1,N/A
2561014,"March 30, 2023",Texas,Spring,"4800 Riley Fuzzel Rd",0,0,0,0,1,N/A
2561123,"March 30, 2023",Louisiana,Shreveport,"3505 Hearne Ave",0,1,0,0,1,N/A
2561332,"March 30, 2023",Louisiana,"New Orleans","3400 block of Franklin Ave",1,0,0,0,0,N/A
2560964,"March 30, 2023",Texas,"Fort Worth","5040 Hildring Dr E",0,1,0,0,0,N/A
2560910,"March 30, 2023",Arkansas,"Little Rock","Valmar St",1,0,0,0,1,N/A
2560502,"March 30, 2023",Wisconsin,Milwaukee,"N 37th St and W Villard Ave",2,0,0,0,0,N/A
2561759,"March 30, 2023",Ohio,Dayton,"1400 block of Swinger Dr",1,0,0,0,0,N/A
2560913,"March 30, 2023",Texas,"Fort Worth","4850 SW Loop 820",0,1,0,0,0,N/A
2560637,"March 30, 2023",Texas,"San Antonio","1000 block of Santa Anna St",0,1,0,0,1,N/A
2560887,"March 30, 2023",Wisconsin,Milwaukee,"2400 block of N Martin Luther King Jr Dr",0,1,0,0,0,N/A
2560876,"March 30, 2023",Missouri,"Saint Louis","3500 block of Lafayette Ave",0,1,0,0,1,N/A
2560833,"March 30, 2023",Tennessee,Memphis,"1200 block of E Raines Rd",0,2,0,1,1,N/A
2561737,"March 30, 2023",Texas,"San Antonio","13000 block of Blanco Rd",1,0,0,0,0,N/A
2561732,"March 30, 2023",Ohio,Columbus,"E Rich St and S Champion Ave",0,1,0,0,0,N/A
2560837,"March 30, 2023",Wisconsin,Milwaukee,"200 block of W Meinecke Ave",0,1,0,0,0,N/A
